"","Date","Value","State","Type"
"669",2001-01-31,151,"CA","MVSF"
"670",2000-12-31,149,"CA","MVSF"
"671",2000-11-30,148,"CA","MVSF"
"672",2000-10-31,146,"CA","MVSF"
"673",2000-09-30,144,"CA","MVSF"
"674",2000-08-31,143,"CA","MVSF"
"675",2000-07-31,141,"CA","MVSF"
"676",2000-06-30,140,"CA","MVSF"
"677",2000-05-31,139,"CA","MVSF"
"678",2000-04-30,137,"CA","MVSF"
"679",2000-03-31,136,"CA","MVSF"
"680",2000-02-29,134,"CA","MVSF"
"681",2000-01-31,132,"CA","MVSF"
"682",1999-12-31,130,"CA","MVSF"
"683",1999-11-30,129,"CA","MVSF"
"684",1999-10-31,128,"CA","MVSF"
"685",1999-09-30,127,"CA","MVSF"
"686",1999-08-31,126,"CA","MVSF"
"687",1999-07-31,124,"CA","MVSF"
"688",1999-06-30,123,"CA","MVSF"
"689",1999-05-31,122,"CA","MVSF"
"690",1999-04-30,121,"CA","MVSF"
"691",1999-03-31,120,"CA","MVSF"
"692",1999-02-28,119,"CA","MVSF"
"693",1999-01-31,119,"CA","MVSF"
"694",1998-12-31,118,"CA","MVSF"
"695",1998-11-30,117,"CA","MVSF"
"696",1998-10-31,116,"CA","MVSF"
"697",1998-09-30,116,"CA","MVSF"
"698",1998-08-31,115,"CA","MVSF"
"699",1998-07-31,114,"CA","MVSF"
"700",1998-06-30,112,"CA","MVSF"
"701",1998-05-31,110,"CA","MVSF"
"702",1998-04-30,110,"CA","MVSF"
"703",1998-03-31,110,"CA","MVSF"
"704",1998-02-28,110,"CA","MVSF"
"705",1998-01-31,108,"CA","MVSF"
"706",1997-12-31,107,"CA","MVSF"
"707",1997-11-30,106,"CA","MVSF"
"708",1997-10-31,105,"CA","MVSF"
"709",1997-09-30,105,"CA","MVSF"
"710",1997-08-31,105,"CA","MVSF"
"711",1997-07-31,105,"CA","MVSF"
"712",1997-06-30,105,"CA","MVSF"
"713",1997-05-31,104,"CA","MVSF"
"714",1997-04-30,104,"CA","MVSF"
"715",1997-03-31,104,"CA","MVSF"
"716",1997-02-28,103,"CA","MVSF"
"717",1997-01-31,103,"CA","MVSF"
"718",1996-12-31,102,"CA","MVSF"
"719",1996-11-30,102,"CA","MVSF"
"720",1996-10-31,103,"CA","MVSF"
"721",1996-09-30,103,"CA","MVSF"
"722",1996-08-31,103,"CA","MVSF"
"723",1996-07-31,103,"CA","MVSF"
"724",1996-06-30,103,"CA","MVSF"
"725",1996-05-31,103,"CA","MVSF"
"726",1996-04-30,103,"CA","MVSF"
"727",2016-05-31,390500,"CA","2B"
"728",2016-04-30,384500,"CA","2B"
"729",2016-03-31,383100,"CA","2B"
"730",2016-02-29,379800,"CA","2B"
"731",2016-01-31,378200,"CA","2B"
"732",2015-12-31,376300,"CA","2B"
"733",2015-11-30,374400,"CA","2B"
"734",2015-10-31,371600,"CA","2B"
"735",2015-09-30,369900,"CA","2B"
"736",2015-08-31,370000,"CA","2B"
"737",2015-07-31,368600,"CA","2B"
"738",2015-06-30,366700,"CA","2B"
"739",2015-05-31,364000,"CA","2B"
"740",2015-04-30,362700,"CA","2B"
"741",2015-03-31,361700,"CA","2B"
"742",2015-02-28,361100,"CA","2B"
"743",2015-01-31,358800,"CA","2B"
"744",2014-12-31,357000,"CA","2B"
"745",2014-11-30,354300,"CA","2B"
"746",2014-10-31,351600,"CA","2B"
"747",2014-09-30,349500,"CA","2B"
"748",2014-08-31,347500,"CA","2B"
"749",2014-07-31,345500,"CA","2B"
"750",2014-06-30,343700,"CA","2B"
"751",2014-05-31,341200,"CA","2B"
"752",2014-04-30,337100,"CA","2B"
"753",2014-03-31,332700,"CA","2B"
"754",2014-02-28,329900,"CA","2B"
"755",2014-01-31,327900,"CA","2B"
"756",2013-12-31,325100,"CA","2B"
"757",2013-11-30,321500,"CA","2B"
"758",2013-10-31,317200,"CA","2B"
"759",2013-09-30,312400,"CA","2B"
"760",2013-08-31,307100,"CA","2B"
"761",2013-07-31,300700,"CA","2B"
"762",2013-06-30,293900,"CA","2B"
"763",2013-05-31,287300,"CA","2B"
"764",2013-04-30,281300,"CA","2B"
"765",2013-03-31,275400,"CA","2B"
"766",2013-02-28,270300,"CA","2B"
"767",2013-01-31,266000,"CA","2B"
"768",2012-12-31,262200,"CA","2B"
"769",2012-11-30,258900,"CA","2B"
"770",2012-10-31,256000,"CA","2B"
"771",2012-09-30,253300,"CA","2B"
"772",2012-08-31,250900,"CA","2B"
"773",2012-07-31,248700,"CA","2B"
"774",2012-06-30,246600,"CA","2B"
"775",2012-05-31,244700,"CA","2B"
"776",2012-04-30,243400,"CA","2B"
"777",2012-03-31,242600,"CA","2B"
"778",2012-02-29,242300,"CA","2B"
"779",2012-01-31,242200,"CA","2B"
"780",2011-12-31,242500,"CA","2B"
"781",2011-11-30,242800,"CA","2B"
"782",2011-10-31,243300,"CA","2B"
"783",2011-09-30,244200,"CA","2B"
"784",2011-08-31,245600,"CA","2B"
"785",2011-07-31,247000,"CA","2B"
"786",2011-06-30,248500,"CA","2B"
"787",2011-05-31,250400,"CA","2B"
"788",2011-04-30,252600,"CA","2B"
"789",2011-03-31,254800,"CA","2B"
"790",2011-02-28,256800,"CA","2B"
"791",2011-01-31,258700,"CA","2B"
"792",2010-12-31,260600,"CA","2B"
"793",2010-11-30,262400,"CA","2B"
"794",2010-10-31,264200,"CA","2B"
"795",2010-09-30,265700,"CA","2B"
"796",2010-08-31,267000,"CA","2B"
"797",2010-07-31,268300,"CA","2B"
"798",2010-06-30,269600,"CA","2B"
"799",2010-05-31,270500,"CA","2B"
"800",2010-04-30,271000,"CA","2B"
"801",2010-03-31,271200,"CA","2B"
"802",2010-02-28,271100,"CA","2B"
"803",2010-01-31,271200,"CA","2B"
"804",2009-12-31,271400,"CA","2B"
"805",2009-11-30,271600,"CA","2B"
"806",2009-10-31,272000,"CA","2B"
"807",2009-09-30,272700,"CA","2B"
"808",2009-08-31,273800,"CA","2B"
"809",2009-07-31,275700,"CA","2B"
"810",2009-06-30,278100,"CA","2B"
"811",2009-05-31,280900,"CA","2B"
"812",2009-04-30,284300,"CA","2B"
"813",2009-03-31,288200,"CA","2B"
"814",2009-02-28,292100,"CA","2B"
"815",2009-01-31,295000,"CA","2B"
"816",2008-12-31,298400,"CA","2B"
"817",2008-11-30,303700,"CA","2B"
"818",2008-10-31,310500,"CA","2B"
"819",2008-09-30,317300,"CA","2B"
"820",2008-08-31,324700,"CA","2B"
"821",2008-07-31,332900,"CA","2B"
"822",2008-06-30,341700,"CA","2B"
"823",2008-05-31,350500,"CA","2B"
"824",2008-04-30,359300,"CA","2B"
"825",2008-03-31,368200,"CA","2B"
"826",2008-02-29,376700,"CA","2B"
"827",2008-01-31,384300,"CA","2B"
"828",2007-12-31,390800,"CA","2B"
"829",2007-11-30,396300,"CA","2B"
"830",2007-10-31,400800,"CA","2B"
"831",2007-09-30,405000,"CA","2B"
"832",2007-08-31,409000,"CA","2B"
"833",2007-07-31,412800,"CA","2B"
"834",2007-06-30,416700,"CA","2B"
"835",2007-05-31,420200,"CA","2B"
"836",2007-04-30,422700,"CA","2B"
"837",2007-03-31,424600,"CA","2B"
"838",2007-02-28,426300,"CA","2B"
"839",2007-01-31,428100,"CA","2B"
"840",2006-12-31,430100,"CA","2B"
"841",2006-11-30,432100,"CA","2B"
"842",2006-10-31,433900,"CA","2B"
"843",2006-09-30,435800,"CA","2B"
"844",2006-08-31,437300,"CA","2B"
"845",2006-07-31,437900,"CA","2B"
"846",2006-06-30,438100,"CA","2B"
"847",2006-05-31,438100,"CA","2B"
"848",2006-04-30,437900,"CA","2B"
"849",2006-03-31,437000,"CA","2B"
"850",2006-02-28,435700,"CA","2B"
"851",2006-01-31,434400,"CA","2B"
"852",2005-12-31,432400,"CA","2B"
"853",2005-11-30,429000,"CA","2B"
"854",2005-10-31,424800,"CA","2B"
"855",2005-09-30,420400,"CA","2B"
"856",2005-08-31,415800,"CA","2B"
"857",2005-07-31,410900,"CA","2B"
"858",2005-06-30,405500,"CA","2B"
"859",2005-05-31,400500,"CA","2B"
"860",2005-04-30,395500,"CA","2B"
"861",2005-03-31,390400,"CA","2B"
"862",2005-02-28,385400,"CA","2B"
"863",2005-01-31,380600,"CA","2B"
"864",2004-12-31,376000,"CA","2B"
"865",2004-11-30,371300,"CA","2B"
"866",2004-10-31,366100,"CA","2B"
"867",2004-09-30,360700,"CA","2B"
"868",2004-08-31,354600,"CA","2B"
"869",2004-07-31,347200,"CA","2B"
"870",2004-06-30,338900,"CA","2B"
"871",2004-05-31,330200,"CA","2B"
"872",2004-04-30,321900,"CA","2B"
"873",2004-03-31,314400,"CA","2B"
"874",2004-02-29,307800,"CA","2B"
"875",2004-01-31,301800,"CA","2B"
"876",2003-12-31,296100,"CA","2B"
"877",2003-11-30,290700,"CA","2B"
"878",2003-10-31,285400,"CA","2B"
"879",2003-09-30,280600,"CA","2B"
"880",2003-08-31,276200,"CA","2B"
"881",2003-07-31,272100,"CA","2B"
"882",2003-06-30,268600,"CA","2B"
"883",2003-05-31,265600,"CA","2B"
"884",2003-04-30,262600,"CA","2B"
"885",2003-03-31,259000,"CA","2B"
"886",2003-02-28,255300,"CA","2B"
"887",2003-01-31,251700,"CA","2B"
"888",2002-12-31,248200,"CA","2B"
"889",2002-11-30,244300,"CA","2B"
"890",2002-10-31,240400,"CA","2B"
"891",2002-09-30,236400,"CA","2B"
"892",2002-08-31,232500,"CA","2B"
"893",2002-07-31,228600,"CA","2B"
"894",2002-06-30,224900,"CA","2B"
"895",2002-05-31,221300,"CA","2B"
"896",2002-04-30,217800,"CA","2B"
"897",2002-03-31,214800,"CA","2B"
"898",2002-02-28,212300,"CA","2B"
"899",2002-01-31,209700,"CA","2B"
"900",2001-12-31,207300,"CA","2B"
"901",2001-11-30,205100,"CA","2B"
"902",2001-10-31,202900,"CA","2B"
"903",2001-09-30,200800,"CA","2B"
"904",2001-08-31,198400,"CA","2B"
"905",2001-07-31,196100,"CA","2B"
"906",2001-06-30,194100,"CA","2B"
"907",2001-05-31,192100,"CA","2B"
"908",2001-04-30,189900,"CA","2B"
"909",2001-03-31,187600,"CA","2B"
"910",2001-02-28,185300,"CA","2B"
"911",2001-01-31,182700,"CA","2B"
"912",2000-12-31,180300,"CA","2B"
"913",2000-11-30,178200,"CA","2B"
"914",2000-10-31,176400,"CA","2B"
"915",2000-09-30,174600,"CA","2B"
"916",2000-08-31,172700,"CA","2B"
"917",2000-07-31,170800,"CA","2B"
"918",2000-06-30,168900,"CA","2B"
"919",2000-05-31,166900,"CA","2B"
"920",2000-04-30,164800,"CA","2B"
"921",2000-03-31,162700,"CA","2B"
"922",2000-02-29,160500,"CA","2B"
"923",2000-01-31,158200,"CA","2B"
"924",1999-12-31,155800,"CA","2B"
"925",1999-11-30,154000,"CA","2B"
"926",1999-10-31,152500,"CA","2B"
"927",1999-09-30,151000,"CA","2B"
"928",1999-08-31,149600,"CA","2B"
"929",1999-07-31,148200,"CA","2B"
"930",1999-06-30,146900,"CA","2B"
"931",1999-05-31,145900,"CA","2B"
"932",1999-04-30,144900,"CA","2B"
"933",1999-03-31,143900,"CA","2B"
"934",1999-02-28,142900,"CA","2B"
"935",1999-01-31,142200,"CA","2B"
"936",1998-12-31,141300,"CA","2B"
"937",1998-11-30,140400,"CA","2B"
"938",1998-10-31,139300,"CA","2B"
"939",1998-09-30,138000,"CA","2B"
"940",1998-08-31,137000,"CA","2B"
"941",1998-07-31,135900,"CA","2B"
"942",1998-06-30,134800,"CA","2B"
"943",1998-05-31,133500,"CA","2B"
"944",1998-04-30,133000,"CA","2B"
"945",1998-03-31,132800,"CA","2B"
"946",1998-02-28,132100,"CA","2B"
"947",1998-01-31,130700,"CA","2B"
"948",1997-12-31,129700,"CA","2B"
"949",1997-11-30,129000,"CA","2B"
"950",1997-10-31,128200,"CA","2B"
"951",1997-09-30,127500,"CA","2B"
"952",1997-08-31,127100,"CA","2B"
"953",1997-07-31,126900,"CA","2B"
"954",1997-06-30,126700,"CA","2B"
"955",1997-05-31,126600,"CA","2B"
"956",1997-04-30,126200,"CA","2B"
"957",1997-03-31,125800,"CA","2B"
"958",1997-02-28,125200,"CA","2B"
"959",1997-01-31,124600,"CA","2B"
"960",1996-12-31,124000,"CA","2B"
"961",1996-11-30,123600,"CA","2B"
"962",1996-10-31,123500,"CA","2B"
"963",1996-09-30,123500,"CA","2B"
"964",1996-08-31,123700,"CA","2B"
"965",1996-07-31,123800,"CA","2B"
"966",1996-06-30,124000,"CA","2B"
"967",1996-05-31,124200,"CA","2B"
"968",1996-04-30,124300,"CA","2B"
"969",2016-05-31,440000,"CA","3B"
"970",2016-04-30,437800,"CA","3B"
"971",2016-03-31,436500,"CA","3B"
"972",2016-02-29,432800,"CA","3B"
"973",2016-01-31,431100,"CA","3B"
"974",2015-12-31,429100,"CA","3B"
"975",2015-11-30,427000,"CA","3B"
"976",2015-10-31,424100,"CA","3B"
"977",2015-09-30,422600,"CA","3B"
"978",2015-08-31,424200,"CA","3B"
"979",2015-07-31,423500,"CA","3B"
"980",2015-06-30,421400,"CA","3B"
"981",2015-05-31,419900,"CA","3B"
"982",2015-04-30,419100,"CA","3B"
"983",2015-03-31,417900,"CA","3B"
"984",2015-02-28,417000,"CA","3B"
"985",2015-01-31,414500,"CA","3B"
"986",2014-12-31,413000,"CA","3B"
"987",2014-11-30,410600,"CA","3B"
"988",2014-10-31,408100,"CA","3B"
"989",2014-09-30,406000,"CA","3B"
"990",2014-08-31,403900,"CA","3B"
"991",2014-07-31,401800,"CA","3B"
"992",2014-06-30,399700,"CA","3B"
"993",2014-05-31,396900,"CA","3B"
"994",2014-04-30,393200,"CA","3B"
"995",2014-03-31,389700,"CA","3B"
"996",2014-02-28,387300,"CA","3B"
"997",2014-01-31,385100,"CA","3B"
"998",2013-12-31,382400,"CA","3B"
"999",2013-11-30,378800,"CA","3B"
"1000",2013-10-31,374400,"CA","3B"
"1001",2013-09-30,369100,"CA","3B"
"1002",2013-08-31,363300,"CA","3B"
"1003",2013-07-31,356600,"CA","3B"
"1004",2013-06-30,349500,"CA","3B"
"1005",2013-05-31,342500,"CA","3B"
"1006",2013-04-30,336000,"CA","3B"
"1007",2013-03-31,329500,"CA","3B"
"1008",2013-02-28,323900,"CA","3B"
"1009",2013-01-31,319100,"CA","3B"
"1010",2012-12-31,315000,"CA","3B"
"1011",2012-11-30,311100,"CA","3B"
"1012",2012-10-31,307800,"CA","3B"
"1013",2012-09-30,304800,"CA","3B"
"1014",2012-08-31,302100,"CA","3B"
"1015",2012-07-31,299700,"CA","3B"
"1016",2012-06-30,297400,"CA","3B"
"1017",2012-05-31,295100,"CA","3B"
"1018",2012-04-30,293300,"CA","3B"
"1019",2012-03-31,292100,"CA","3B"
"1020",2012-02-29,291400,"CA","3B"
"1021",2012-01-31,291200,"CA","3B"
"1022",2011-12-31,291200,"CA","3B"
"1023",2011-11-30,291400,"CA","3B"
"1024",2011-10-31,291500,"CA","3B"
"1025",2011-09-30,292400,"CA","3B"
"1026",2011-08-31,293800,"CA","3B"
"1027",2011-07-31,295400,"CA","3B"
"1028",2011-06-30,297000,"CA","3B"
"1029",2011-05-31,299300,"CA","3B"
"1030",2011-04-30,302100,"CA","3B"
"1031",2011-03-31,304600,"CA","3B"
"1032",2011-02-28,306700,"CA","3B"
"1033",2011-01-31,308800,"CA","3B"
"1034",2010-12-31,310800,"CA","3B"
"1035",2010-11-30,312300,"CA","3B"
"1036",2010-10-31,313700,"CA","3B"
"1037",2010-09-30,315200,"CA","3B"
"1038",2010-08-31,316300,"CA","3B"
"1039",2010-07-31,317600,"CA","3B"
"1040",2010-06-30,318900,"CA","3B"
"1041",2010-05-31,319300,"CA","3B"
"1042",2010-04-30,318900,"CA","3B"
"1043",2010-03-31,318400,"CA","3B"
"1044",2010-02-28,318300,"CA","3B"
"1045",2010-01-31,318300,"CA","3B"
"1046",2009-12-31,317700,"CA","3B"
"1047",2009-11-30,316900,"CA","3B"
"1048",2009-10-31,316500,"CA","3B"
"1049",2009-09-30,316700,"CA","3B"
"1050",2009-08-31,317300,"CA","3B"
"1051",2009-07-31,318600,"CA","3B"
"1052",2009-06-30,320700,"CA","3B"
"1053",2009-05-31,323600,"CA","3B"
"1054",2009-04-30,327200,"CA","3B"
"1055",2009-03-31,331000,"CA","3B"
"1056",2009-02-28,334900,"CA","3B"
"1057",2009-01-31,338100,"CA","3B"
"1058",2008-12-31,341900,"CA","3B"
"1059",2008-11-30,348200,"CA","3B"
"1060",2008-10-31,356300,"CA","3B"
"1061",2008-09-30,364700,"CA","3B"
"1062",2008-08-31,373500,"CA","3B"
"1063",2008-07-31,383100,"CA","3B"
"1064",2008-06-30,393000,"CA","3B"
"1065",2008-05-31,403200,"CA","3B"
"1066",2008-04-30,413600,"CA","3B"
"1067",2008-03-31,424500,"CA","3B"
"1068",2008-02-29,434700,"CA","3B"
"1069",2008-01-31,444200,"CA","3B"
"1070",2007-12-31,452900,"CA","3B"
"1071",2007-11-30,460600,"CA","3B"
"1072",2007-10-31,466600,"CA","3B"
"1073",2007-09-30,472100,"CA","3B"
"1074",2007-08-31,477700,"CA","3B"
"1075",2007-07-31,483000,"CA","3B"
"1076",2007-06-30,488000,"CA","3B"
"1077",2007-05-31,492400,"CA","3B"
"1078",2007-04-30,495800,"CA","3B"
"1079",2007-03-31,498400,"CA","3B"
"1080",2007-02-28,500600,"CA","3B"
"1081",2007-01-31,502600,"CA","3B"
"1082",2006-12-31,505000,"CA","3B"
"1083",2006-11-30,507700,"CA","3B"
"1084",2006-10-31,510200,"CA","3B"
"1085",2006-09-30,512900,"CA","3B"
"1086",2006-08-31,515100,"CA","3B"
"1087",2006-07-31,516700,"CA","3B"
"1088",2006-06-30,517500,"CA","3B"
"1089",2006-05-31,517400,"CA","3B"
"1090",2006-04-30,516800,"CA","3B"
"1091",2006-03-31,515900,"CA","3B"
"1092",2006-02-28,514400,"CA","3B"
"1093",2006-01-31,512700,"CA","3B"
"1094",2005-12-31,510400,"CA","3B"
"1095",2005-11-30,507000,"CA","3B"
"1096",2005-10-31,502100,"CA","3B"
"1097",2005-09-30,496800,"CA","3B"
"1098",2005-08-31,491300,"CA","3B"
"1099",2005-07-31,485100,"CA","3B"
"1100",2005-06-30,478600,"CA","3B"
"1101",2005-05-31,472700,"CA","3B"
"1102",2005-04-30,466900,"CA","3B"
"1103",2005-03-31,460800,"CA","3B"
"1104",2005-02-28,454800,"CA","3B"
"1105",2005-01-31,449200,"CA","3B"
"1106",2004-12-31,443900,"CA","3B"
"1107",2004-11-30,438200,"CA","3B"
"1108",2004-10-31,432000,"CA","3B"
"1109",2004-09-30,425200,"CA","3B"
"1110",2004-08-31,417500,"CA","3B"
"1111",2004-07-31,408700,"CA","3B"
"1112",2004-06-30,399100,"CA","3B"
"1113",2004-05-31,389300,"CA","3B"
"1114",2004-04-30,380100,"CA","3B"
"1115",2004-03-31,371600,"CA","3B"
"1116",2004-02-29,364000,"CA","3B"
"1117",2004-01-31,356800,"CA","3B"
"1118",2003-12-31,349900,"CA","3B"
"1119",2003-11-30,343300,"CA","3B"
"1120",2003-10-31,337100,"CA","3B"
"1121",2003-09-30,331200,"CA","3B"
"1122",2003-08-31,325600,"CA","3B"
"1123",2003-07-31,320700,"CA","3B"
"1124",2003-06-30,316600,"CA","3B"
"1125",2003-05-31,312800,"CA","3B"
"1126",2003-04-30,308800,"CA","3B"
"1127",2003-03-31,304500,"CA","3B"
"1128",2003-02-28,300300,"CA","3B"
"1129",2003-01-31,296100,"CA","3B"
"1130",2002-12-31,291800,"CA","3B"
"1131",2002-11-30,287500,"CA","3B"
"1132",2002-10-31,283200,"CA","3B"
"1133",2002-09-30,278600,"CA","3B"
"1134",2002-08-31,274100,"CA","3B"
"1135",2002-07-31,269600,"CA","3B"
"1136",2002-06-30,265300,"CA","3B"
"1137",2002-05-31,261600,"CA","3B"
"1138",2002-04-30,258300,"CA","3B"
"1139",2002-03-31,255100,"CA","3B"
"1140",2002-02-28,252000,"CA","3B"
"1141",2002-01-31,249100,"CA","3B"
"1142",2001-12-31,246300,"CA","3B"
"1143",2001-11-30,243700,"CA","3B"
"1144",2001-10-31,241400,"CA","3B"
"1145",2001-09-30,239300,"CA","3B"
"1146",2001-08-31,236900,"CA","3B"
"1147",2001-07-31,234500,"CA","3B"
"1148",2001-06-30,232400,"CA","3B"
"1149",2001-05-31,230400,"CA","3B"
"1150",2001-04-30,228000,"CA","3B"
"1151",2001-03-31,225300,"CA","3B"
"1152",2001-02-28,222500,"CA","3B"
"1153",2001-01-31,220100,"CA","3B"
"1154",2000-12-31,217600,"CA","3B"
"1155",2000-11-30,215000,"CA","3B"
"1156",2000-10-31,212700,"CA","3B"
"1157",2000-09-30,210500,"CA","3B"
"1158",2000-08-31,208300,"CA","3B"
"1159",2000-07-31,206200,"CA","3B"
"1160",2000-06-30,204100,"CA","3B"
"1161",2000-05-31,201700,"CA","3B"
"1162",2000-04-30,199200,"CA","3B"
"1163",2000-03-31,196700,"CA","3B"
"1164",2000-02-29,194200,"CA","3B"
"1165",2000-01-31,191500,"CA","3B"
"1166",1999-12-31,189000,"CA","3B"
"1167",1999-11-30,187100,"CA","3B"
"1168",1999-10-31,185200,"CA","3B"
"1169",1999-09-30,183500,"CA","3B"
"1170",1999-08-31,181900,"CA","3B"
"1171",1999-07-31,180500,"CA","3B"
"1172",1999-06-30,179100,"CA","3B"
"1173",1999-05-31,177700,"CA","3B"
"1174",1999-04-30,176400,"CA","3B"
"1175",1999-03-31,175100,"CA","3B"
"1176",1999-02-28,173600,"CA","3B"
"1177",1999-01-31,172300,"CA","3B"
"1178",1998-12-31,171300,"CA","3B"
"1179",1998-11-30,170200,"CA","3B"
"1180",1998-10-31,169000,"CA","3B"
"1181",1998-09-30,167800,"CA","3B"
"1182",1998-08-31,167100,"CA","3B"
"1183",1998-07-31,165800,"CA","3B"
"1184",1998-06-30,164400,"CA","3B"
"1185",1998-05-31,162200,"CA","3B"
"1186",1998-04-30,161200,"CA","3B"
"1187",1998-03-31,161600,"CA","3B"
"1188",1998-02-28,161400,"CA","3B"
"1189",1998-01-31,159500,"CA","3B"
"1190",1997-12-31,158100,"CA","3B"
"1191",1997-11-30,157100,"CA","3B"
"1192",1997-10-31,156100,"CA","3B"
"1193",1997-09-30,155300,"CA","3B"
"1194",1997-08-31,154800,"CA","3B"
"1195",1997-07-31,154500,"CA","3B"
"1196",1997-06-30,154200,"CA","3B"
"1197",1997-05-31,154300,"CA","3B"
"1198",1997-04-30,154300,"CA","3B"
"1199",1997-03-31,154000,"CA","3B"
"1200",1997-02-28,153300,"CA","3B"
"1201",1997-01-31,152800,"CA","3B"
"1202",1996-12-31,152300,"CA","3B"
"1203",1996-11-30,151900,"CA","3B"
"1204",1996-10-31,151800,"CA","3B"
"1205",1996-09-30,152000,"CA","3B"
"1206",1996-08-31,152000,"CA","3B"
"1207",1996-07-31,152200,"CA","3B"
"1208",1996-06-30,152500,"CA","3B"
"1209",1996-05-31,152900,"CA","3B"
"1210",1996-04-30,152700,"CA","3B"
"1211",2016-05-31,556300,"CA","4B"
"1212",2016-04-30,558000,"CA","4B"
"1213",2016-03-31,556600,"CA","4B"
"1214",2016-02-29,552800,"CA","4B"
"1215",2016-01-31,551000,"CA","4B"
"1216",2015-12-31,548600,"CA","4B"
"1217",2015-11-30,546100,"CA","4B"
"1218",2015-10-31,542500,"CA","4B"
"1219",2015-09-30,540800,"CA","4B"
"1220",2015-08-31,542500,"CA","4B"
"1221",2015-07-31,541300,"CA","4B"
"1222",2015-06-30,539700,"CA","4B"
"1223",2015-05-31,537700,"CA","4B"
"1224",2015-04-30,536400,"CA","4B"
"1225",2015-03-31,535400,"CA","4B"
"1226",2015-02-28,534800,"CA","4B"
"1227",2015-01-31,531700,"CA","4B"
"1228",2014-12-31,529600,"CA","4B"
"1229",2014-11-30,526400,"CA","4B"
"1230",2014-10-31,523300,"CA","4B"
"1231",2014-09-30,520900,"CA","4B"
"1232",2014-08-31,518800,"CA","4B"
"1233",2014-07-31,516900,"CA","4B"
"1234",2014-06-30,515000,"CA","4B"
"1235",2014-05-31,512400,"CA","4B"
"1236",2014-04-30,508400,"CA","4B"
"1237",2014-03-31,504700,"CA","4B"
"1238",2014-02-28,502000,"CA","4B"
"1239",2014-01-31,499900,"CA","4B"
"1240",2013-12-31,496800,"CA","4B"
"1241",2013-11-30,492800,"CA","4B"
"1242",2013-10-31,487600,"CA","4B"
"1243",2013-09-30,481700,"CA","4B"
"1244",2013-08-31,475300,"CA","4B"
"1245",2013-07-31,467500,"CA","4B"
"1246",2013-06-30,459000,"CA","4B"
"1247",2013-05-31,450800,"CA","4B"
"1248",2013-04-30,442900,"CA","4B"
"1249",2013-03-31,435000,"CA","4B"
"1250",2013-02-28,428200,"CA","4B"
"1251",2013-01-31,422500,"CA","4B"
"1252",2012-12-31,417500,"CA","4B"
"1253",2012-11-30,413000,"CA","4B"
"1254",2012-10-31,409000,"CA","4B"
"1255",2012-09-30,405100,"CA","4B"
"1256",2012-08-31,401600,"CA","4B"
"1257",2012-07-31,398200,"CA","4B"
"1258",2012-06-30,394700,"CA","4B"
"1259",2012-05-31,391400,"CA","4B"
"1260",2012-04-30,389100,"CA","4B"
"1261",2012-03-31,387700,"CA","4B"
"1262",2012-02-29,386900,"CA","4B"
"1263",2012-01-31,386800,"CA","4B"
"1264",2011-12-31,387200,"CA","4B"
"1265",2011-11-30,387600,"CA","4B"
"1266",2011-10-31,388100,"CA","4B"
"1267",2011-09-30,389100,"CA","4B"
"1268",2011-08-31,390400,"CA","4B"
"1269",2011-07-31,392200,"CA","4B"
"1270",2011-06-30,394400,"CA","4B"
"1271",2011-05-31,397400,"CA","4B"
"1272",2011-04-30,400600,"CA","4B"
"1273",2011-03-31,403500,"CA","4B"
"1274",2011-02-28,406100,"CA","4B"
"1275",2011-01-31,409000,"CA","4B"
"1276",2010-12-31,411500,"CA","4B"
"1277",2010-11-30,413300,"CA","4B"
"1278",2010-10-31,415000,"CA","4B"
"1279",2010-09-30,416700,"CA","4B"
"1280",2010-08-31,418500,"CA","4B"
"1281",2010-07-31,420400,"CA","4B"
"1282",2010-06-30,422200,"CA","4B"
"1283",2010-05-31,423000,"CA","4B"
"1284",2010-04-30,423100,"CA","4B"
"1285",2010-03-31,422500,"CA","4B"
"1286",2010-02-28,421900,"CA","4B"
"1287",2010-01-31,421600,"CA","4B"
"1288",2009-12-31,421300,"CA","4B"
"1289",2009-11-30,420300,"CA","4B"
"1290",2009-10-31,419600,"CA","4B"
"1291",2009-09-30,419600,"CA","4B"
"1292",2009-08-31,420000,"CA","4B"
"1293",2009-07-31,421000,"CA","4B"
"1294",2009-06-30,422800,"CA","4B"
"1295",2009-05-31,425500,"CA","4B"
"1296",2009-04-30,429000,"CA","4B"
"1297",2009-03-31,432800,"CA","4B"
"1298",2009-02-28,436500,"CA","4B"
"1299",2009-01-31,438800,"CA","4B"
"1300",2008-12-31,442000,"CA","4B"
"1301",2008-11-30,448200,"CA","4B"
"1302",2008-10-31,456800,"CA","4B"
"1303",2008-09-30,465700,"CA","4B"
"1304",2008-08-31,475200,"CA","4B"
"1305",2008-07-31,485400,"CA","4B"
"1306",2008-06-30,495800,"CA","4B"
"1307",2008-05-31,506600,"CA","4B"
"1308",2008-04-30,518200,"CA","4B"
"1309",2008-03-31,530400,"CA","4B"
"1310",2008-02-29,542300,"CA","4B"
"1311",2008-01-31,552800,"CA","4B"
"1312",2007-12-31,562600,"CA","4B"
"1313",2007-11-30,571300,"CA","4B"
"1314",2007-10-31,578400,"CA","4B"
"1315",2007-09-30,584500,"CA","4B"
"1316",2007-08-31,590600,"CA","4B"
